SCH_ID,STU_ID,stlang,efficacy,sclimate,Profmath1,Profmath2,Profmath3,Profmath4,Profmath5,Profmath,public,mathach
2431,243108,1,,4.4,1,0,0,0,0,1,1,25.498
2431,243109,1,2.2,4.4,1,1,0,0,0,2,1,33.138
2431,243112,1,,4.4,1,0,0,0,0,1,1,28.013
2431,243113,1,3.8,4.4,1,1,1,0,0,3,1,48.831
2431,243114,1,4,4.4,1,0,0,0,0,1,1,29.456
2431,243115,1,1.8,4.4,1,0,0,0,0,1,1,19.967
2431,243116,1,2.4,4.4,1,0,0,0,0,1,1,30.536
2431,243117,1,2.2,4.4,1,1,0,0,0,2,1,36.778
2431,243118,1,1.8,4.4,1,1,0,0,0,2,1,32.175
2431,243119,1,,4.4,1,1,1,0,0,3,1,39.088
2431,243120,1,2.6,4.4,1,1,1,1,0,4,1,56.244
2431,243121,1,,4.4,1,1,1,0,0,3,1,41.645
2431,243122,1,3,4.4,1,1,1,1,0,4,1,48.947
2431,243124,1,1.2,4.4,1,1,0,0,0,2,1,36.34
2431,243125,1,3.8,4.4,1,1,1,0,0,3,1,43.903
2432,243201,1,1.8,5,1,1,0,0,0,2,1,34.509
2432,243202,1,2,5,1,1,1,1,0,4,1,49.488
2432,243204,1,,5,1,1,1,0,0,3,1,43.785
2432,243205,0,2.6,5,1,0,0,0,0,1,1,25.228
2432,243206,1,1.6,5,1,1,0,0,0,2,1,33.818
2432,243207,1,,5,1,1,1,0,0,3,1,47.449
2432,243208,1,4,5,1,1,1,1,0,4,1,59.713
2432,243209,1,2.4,5,1,1,0,0,0,2,1,31.766
2432,243211,1,4,5,1,1,1,1,1,5,1,65.192
2432,243212,1,3,5,1,1,1,0,0,3,1,40.402
2432,243213,1,,5,1,1,1,0,0,3,1,44.819
2432,243214,1,,5,1,1,0,0,0,2,1,37.792
2432,243215,1,,5,1,1,1,0,0,3,1,40.512
2432,243216,1,3.6,5,1,1,1,1,0,4,1,52.271
2432,243217,1,2,5,1,1,1,0,0,3,1,46.683
2432,243218,1,3.8,5,1,1,1,0,0,3,1,48.253
2432,243219,1,,5,1,1,0,0,0,2,1,34.75
2432,243220,0,2.8,5,1,0,0,0,0,1,1,29.813
2432,243222,1,3,5,1,1,1,1,0,4,1,55.046
2432,243223,1,1.4,5,1,1,1,0,0,3,1,40.664
2432,243224,1,1.8,5,1,1,0,0,0,2,1,38.268
2432,243225,1,2.2,5,1,0,0,0,0,1,1,30.063
2441,244101,1,,,0,0,0,0,0,0,1,16.327
2441,244102,1,2.4,,1,0,0,0,0,1,1,23.877
2441,244103,1,,,1,0,0,0,0,1,1,20.03
2441,244104,1,,,0,0,0,0,0,0,1,17.657
2441,244105,1,2,,1,0,0,0,0,1,1,20.652
2441,244107,1,2.4,,1,1,0,0,0,2,1,36.216
2441,244108,1,3.2,,1,0,0,0,0,1,1,24.308
2441,244109,1,,,1,0,0,0,0,1,1,21.341
2441,244110,1,2.2,,1,0,0,0,0,1,1,24.654
2441,244111,0,2,,1,0,0,0,0,1,1,25.387
2441,244161,,,,,,,,,,1,
2442,244201,1,2,3.2,0,0,0,0,0,0,1,16.837
2442,244202,1,3.8,3.2,1,1,1,1,0,4,1,48.65
2442,244203,1,2.8,3.2,1,0,0,0,0,1,1,26.571
2442,244204,1,2,3.2,1,0,0,0,0,1,1,19.624
2442,244205,1,,3.2,1,1,1,0,0,3,1,41.437
2442,244207,1,2,3.2,1,0,0,0,0,1,1,20.295
2442,244208,1,3.2,3.2,1,1,0,0,0,2,1,31.543
2442,244209,1,2,3.2,1,1,0,0,0,2,1,32.42
2442,244210,1,2,3.2,1,1,0,0,0,2,1,32.517
2442,244211,1,3.6,3.2,1,1,1,0,0,3,1,41.752
2442,244212,1,1.8,3.2,1,1,0,0,0,2,1,31.332
2442,244214,1,2,3.2,1,1,1,1,0,4,1,55.882
2442,244215,0,,3.2,1,0,0,0,0,1,1,26.558
2442,244216,1,2.2,3.2,1,0,0,0,0,1,1,28.144
2442,244217,1,2,3.2,1,1,1,0,0,3,1,42.568
2442,244218,1,,3.2,1,0,0,0,0,1,1,23.37
2442,244220,1,4,3.2,1,1,1,1,0,4,1,57.457
2442,244221,1,,3.2,1,0,0,0,0,1,1,26.425
2442,244222,1,2.2,3.2,1,1,1,1,0,4,1,55.557
2442,244223,1,,3.2,1,0,0,0,0,1,1,30.06
2451,245101,1,2.6,2.4,1,1,1,0,0,3,1,46.843
2451,245102,1,3.2,2.4,1,1,1,0,0,3,1,44.473
2451,245103,1,,2.4,1,0,0,0,0,1,1,26.484
2451,245104,1,2.2,2.4,1,1,0,0,0,2,1,33.219
2451,245105,1,2,2.4,1,0,0,0,0,1,1,22.231
2451,245106,1,,2.4,1,0,0,0,0,1,1,18.619
2451,245107,1,2.4,2.4,1,1,1,0,0,3,1,42.008
2451,245108,1,1.6,2.4,1,0,0,0,0,1,1,21.421
2451,245109,1,1,2.4,1,0,0,0,0,1,1,27.602
2451,245111,1,2.2,2.4,1,1,1,0,0,3,1,41.834
2451,245112,1,2.8,2.4,1,1,0,0,0,2,1,35.811
2451,245113,1,,2.4,1,0,0,0,0,1,1,20.898
2451,245114,1,2.2,2.4,1,1,1,0,0,3,1,40.374
2451,245115,1,1.8,2.4,1,0,0,0,0,1,1,26.432
2451,245117,1,2.2,2.4,1,0,0,0,0,1,1,19.586
2451,245118,1,2.6,2.4,1,1,1,0,0,3,1,48.411
2451,245119,1,4,2.4,1,1,1,1,0,4,1,51.256
2451,245120,0,3.333333333,2.4,1,1,0,0,0,2,1,38.336
2451,245121,1,2,2.4,1,1,0,0,0,2,1,33.6
2451,245123,1,2.2,2.4,1,1,0,0,0,2,1,35.639
2452,245201,0,,2.8,1,0,0,0,0,1,1,21.609
2452,245202,1,,2.8,1,1,0,0,0,2,1,35.758
2452,245204,1,,2.8,1,0,0,0,0,1,1,20.35
2452,245205,1,,2.8,1,1,0,0,0,2,1,33.764
2452,245206,1,3.6,2.8,1,1,0,0,0,2,1,32.713
2452,245207,1,,2.8,1,0,0,0,0,1,1,27.034
2452,245208,1,3,2.8,1,1,0,0,0,2,1,37.105
2452,245209,1,3,2.8,1,0,0,0,0,1,1,19.246
2452,245210,1,2,2.8,1,0,0,0,0,1,1,19.271
2452,245211,1,1,2.8,1,0,0,0,0,1,1,18.855
2452,245212,1,2.6,2.8,1,0,0,0,0,1,1,28.998
2452,245213,1,,2.8,1,0,0,0,0,1,1,18.388
2452,245214,1,1,2.8,1,1,0,0,0,2,1,31.147
2452,245216,1,,2.8,1,0,0,0,0,1,1,30.022
2452,245217,1,,2.8,1,0,0,0,0,1,1,29.851
2452,245218,1,2.6,2.8,1,1,1,0,0,3,1,39.364
2452,245219,1,,2.8,1,1,0,0,0,2,1,35.044
2461,246103,1,3.6,3.6,1,1,0,0,0,2,1,31.446
2461,246104,1,1,3.6,1,0,0,0,0,1,1,25.826
2461,246105,1,1.6,3.6,1,0,0,0,0,1,1,27.608
2461,246106,1,2.8,3.6,1,1,1,0,0,3,1,42.681
2461,246107,1,2,3.6,1,0,0,0,0,1,1,23.908
2461,246108,1,2,3.6,1,0,0,0,0,1,1,27.269
2461,246110,1,,3.6,0,0,0,0,0,0,1,17.806
2461,246111,1,2,3.6,0,0,0,0,0,0,1,18.227
2461,246112,1,2,3.6,1,1,0,0,0,2,1,34.843
2461,246113,0,2,3.6,1,1,0,0,0,2,1,37.684
2461,246114,1,2.2,3.6,0,0,0,0,0,0,1,18.694
2461,246115,1,2,3.6,1,0,0,0,0,1,1,25.32
2461,246116,1,3.5,3.6,1,0,0,0,0,1,1,27.309
2461,246117,1,,3.6,1,0,0,0,0,1,1,24.42
2462,246201,1,,4.6,1,1,0,0,0,2,1,36.715
2462,246202,1,3.6,4.6,1,1,0,0,0,2,1,30.737
2462,246204,1,2.2,4.6,1,1,1,0,0,3,1,40.029
2462,246205,1,,4.6,1,1,1,0,0,3,1,43.377
2462,246206,1,,4.6,1,1,0,0,0,2,1,38.514
2462,246207,1,,4.6,1,1,1,0,0,3,1,44.57
2462,246208,1,,4.6,1,1,1,0,0,3,1,44.405
2462,246209,1,4,4.6,1,1,1,1,0,4,1,52.727
2462,246210,1,1.5,4.6,1,1,1,1,0,4,1,52.02
2462,246211,1,,4.6,1,0,0,0,0,1,1,29.489
2462,246213,0,2.4,4.6,1,1,0,0,0,2,1,32.552
2462,246214,1,2.6,4.6,1,0,0,0,0,1,1,30.831
2462,246216,,,4.6,,,,,,,1,
2462,246217,1,,4.6,1,1,1,0,0,3,1,39.518
2462,246218,0,4,4.6,1,1,1,0,0,3,1,46.03
2462,246219,1,,4.6,1,1,0,0,0,2,1,32.357
2462,246220,1,,4.6,1,1,1,0,0,3,1,41.442
2462,246221,1,3.6,4.6,1,1,1,1,0,4,1,49.555
2462,246222,1,,4.6,1,1,0,0,0,2,1,32.35
2462,246223,,,4.6,1,1,0,0,0,2,1,36.201
2471,247101,0,3.333333333,3.8,1,1,1,0,0,3,1,49.055
2471,247102,1,3,3.8,1,0,0,0,0,1,1,28.252
2471,247103,1,2.8,3.8,0,0,0,0,0,0,1,18.116
2471,247104,1,,3.8,1,1,1,1,0,4,1,49.775
2471,247105,1,,3.8,1,0,0,0,0,1,1,24.484
2471,247106,0,3,3.8,1,1,1,0,0,3,1,39.634
2471,247107,1,,3.8,1,1,1,0,0,3,1,41.743
2471,247108,1,,3.8,1,0,0,0,0,1,1,22.512
2471,247109,1,2,3.8,1,0,0,0,0,1,1,27.167
2471,247110,1,1.6,3.8,1,1,0,0,0,2,1,37.805
2471,247111,1,2,3.8,1,1,1,0,0,3,1,38.611
2471,247112,1,4,3.8,1,0,0,0,0,1,1,25.303
2471,247113,1,,3.8,1,0,0,0,0,1,1,26.209
2471,247114,1,2.8,3.8,1,0,0,0,0,1,1,22.224
2471,247115,1,2,3.8,1,1,0,0,0,2,1,38.292
2471,247116,1,2.2,3.8,1,1,1,0,0,3,1,46.641
2471,247117,1,,3.8,0,0,0,0,0,0,1,17.021
2471,247118,1,,3.8,1,1,1,1,0,4,1,49.073
2471,247119,1,,3.8,1,0,0,0,0,1,1,19.466
2471,247120,1,2.2,3.8,1,1,0,0,0,2,1,32.54
2471,247121,1,4,3.8,1,0,0,0,0,1,1,25.809
2471,247122,1,1,3.8,1,1,1,0,0,3,1,46.562
2472,247201,1,4,,1,1,1,1,0,4,1,60.112
2472,247204,,,,1,1,1,0,0,3,1,42.564
2472,247205,1,3,,1,0,0,0,0,1,1,25.992
2472,247206,1,3.8,,1,1,0,0,0,2,1,31.794
2472,247208,1,1.2,,1,1,1,0,0,3,1,45.95
2472,247209,1,2,,1,1,0,0,0,2,1,33.845
2472,247210,1,1,,1,0,0,0,0,1,1,27.787
2472,247211,1,2.4,,1,1,0,0,0,2,1,31.156
2472,247212,0,,,1,1,0,0,0,2,1,29.249
2472,247214,1,1.8,,1,1,1,0,0,3,1,39.303
2472,247216,1,,,1,0,0,0,0,1,1,28.351
2473,247301,1,2.6,3.4,1,0,0,0,0,1,1,29.58
2473,247302,1,,3.4,1,1,0,0,0,2,1,35.309
2473,247303,1,2,3.4,1,1,0,0,0,2,1,35.516
2473,247304,1,1.4,3.4,1,1,0,0,0,2,1,35.075
2473,247305,1,2.8,3.4,1,1,1,0,0,3,1,43.335
2473,247307,1,,3.4,0,0,0,0,0,0,1,18.612
2473,247308,1,1.5,3.4,1,0,0,0,0,1,1,23.72
2473,247309,1,,3.4,1,1,0,0,0,2,1,36.858
2473,247310,1,3.6,3.4,1,1,1,0,0,3,1,42.015
2473,247311,1,1.6,3.4,1,1,1,0,0,3,1,41.418
2473,247312,1,,3.4,0,0,0,0,0,0,1,16.121
2473,247313,1,2.8,3.4,1,1,1,0,0,3,1,46.823
2473,247317,1,2,3.4,1,0,0,0,0,1,1,20.235
2473,247318,1,2,3.4,1,1,1,0,0,3,1,41.495
2473,247319,1,4,3.4,1,1,1,1,0,4,1,52.052
2473,247320,1,4,3.4,1,1,1,0,0,3,1,48.294
2473,247321,1,,3.4,1,1,1,0,0,3,1,39.359
2473,247325,1,3.4,3.4,0,0,0,0,0,0,1,18.082
2473,247326,0,2.2,3.4,1,1,1,0,0,3,1,38.246
2473,247327,1,1.4,3.4,1,0,0,0,0,1,1,23.754
2473,247328,1,,3.4,1,0,0,0,0,1,1,18.994
2473,247329,0,3,3.4,1,0,0,0,0,1,1,25.289
2473,247330,1,1,3.4,1,0,0,0,0,1,1,19.487
2473,247331,1,4,3.4,1,1,0,0,0,2,1,32.148
2473,247332,1,3,3.4,1,1,0,0,0,2,1,38.086
2481,248101,1,,3.8,1,1,1,0,0,3,1,40.723
2481,248102,1,3.333333333,3.8,1,1,0,0,0,2,1,29.998
2481,248105,1,,3.8,1,0,0,0,0,1,1,25.337
2481,248107,1,,3.8,1,0,0,0,0,1,1,25.686
2481,248108,1,,3.8,1,1,1,0,0,3,1,41.783
2481,248110,1,1.8,3.8,1,1,0,0,0,2,1,37.069
2481,248111,1,1,3.8,1,1,0,0,0,2,1,36.313
2481,248112,1,2.6,3.8,1,1,0,0,0,2,1,30.301
2481,248113,1,2,3.8,1,0,0,0,0,1,1,29.645
2481,248115,1,,3.8,1,1,0,0,0,2,1,31.906
2481,248116,1,1.6,3.8,1,0,0,0,0,1,1,27.829
2481,248117,1,,3.8,1,0,0,0,0,1,1,28.55
2481,248118,1,,3.8,1,1,1,0,0,3,1,48.35
2481,248119,1,,3.8,1,1,1,0,0,3,1,46.141
2481,248120,1,2.25,3.8,1,0,0,0,0,1,1,28.073
2481,248121,1,,3.8,1,1,0,0,0,2,1,34.948
2481,248122,1,,3.8,1,0,0,0,0,1,1,20.432
2481,248124,1,2.8,3.8,1,1,0,0,0,2,1,35.263
2481,248126,1,,3.8,1,1,1,0,0,3,1,49.517
2481,248127,1,,3.8,1,0,0,0,0,1,1,27.997
2482,248201,1,4,3.8,1,1,1,1,0,4,1,56.335
2482,248202,1,2.6,3.8,1,1,0,0,0,2,1,34.256
2482,248203,0,2.333333333,3.8,0,0,0,0,0,0,1,14.719
2482,248204,1,,3.8,1,0,0,0,0,1,1,21.659
2482,248205,1,,3.8,1,0,0,0,0,1,1,25.383
2482,248206,1,,3.8,1,0,0,0,0,1,1,28.863
2482,248207,1,,3.8,1,0,0,0,0,1,1,24.743
2482,248208,1,2,3.8,1,1,1,1,0,4,1,59.494
2482,248209,1,,3.8,1,1,0,0,0,2,1,35.901
2482,248210,1,2.2,3.8,1,1,1,0,0,3,1,44.808
2482,248211,1,,3.8,1,1,0,0,0,2,1,30.188
2482,248212,1,3.8,3.8,1,1,1,0,0,3,1,47.531
2482,248213,1,1,3.8,1,0,0,0,0,1,1,29.945
2482,248215,1,,3.8,1,1,0,0,0,2,1,38.06
2482,248216,1,,3.8,1,1,0,0,0,2,1,32.53
2482,248219,1,1.8,3.8,1,1,0,0,0,2,1,32.466
2482,248220,1,,3.8,1,1,1,0,0,3,1,41.963
2482,248221,1,1.333333333,3.8,1,0,0,0,0,1,1,28.543
2482,248222,0,,3.8,1,1,1,0,0,3,1,36.897
2482,248223,1,,3.8,1,1,1,0,0,3,1,38.501
2482,248224,1,1.2,3.8,1,1,1,0,0,3,1,40.067
2482,248226,1,,3.8,1,1,1,1,0,4,1,52.696
2482,248227,1,,3.8,1,1,0,0,0,2,1,34.124
2482,248228,1,1.5,3.8,1,1,1,0,0,3,1,39.447
2482,248229,1,2.2,3.8,1,0,0,0,0,1,1,28.63
2482,248230,1,1.4,3.8,1,1,0,0,0,2,1,35.595
2482,248231,1,3.8,3.8,1,1,1,1,0,4,1,51.002
2491,249102,1,3,3.8,1,1,1,0,0,3,1,43.996
2491,249103,1,2,3.8,1,1,0,0,0,2,1,33.711
2491,249104,1,1.4,3.8,1,1,1,0,0,3,1,43.862
2491,249105,1,3,3.8,1,1,0,0,0,2,1,34.265
2491,249107,1,2.6,3.8,1,1,0,0,0,2,1,35.071
2491,249108,1,1.5,3.8,0,0,0,0,0,0,1,17.041
2491,249109,1,3.2,3.8,1,1,1,0,0,3,1,42.203
2491,249111,1,1.8,3.8,1,1,0,0,0,2,1,32.211
2491,249112,1,1.2,3.8,1,0,0,0,0,1,1,27.32
2491,249113,1,2,3.8,1,0,0,0,0,1,1,26.712
2491,249114,0,,3.8,1,1,1,0,0,3,1,43.52
2491,249115,1,2,3.8,1,1,1,0,0,3,1,42.573
2491,249116,1,,3.8,1,1,1,0,0,3,1,43.736
2491,249117,1,2.8,3.8,1,1,0,0,0,2,1,31.138
2491,249118,1,3.4,3.8,1,1,0,0,0,2,1,31.324
2491,249119,1,4,3.8,1,1,0,0,0,2,1,38.284
2491,249120,1,,3.8,1,1,1,1,0,4,1,50.173
2491,249121,1,4,3.8,1,1,0,0,0,2,1,35.562
2491,249122,1,2.6,3.8,1,1,1,0,0,3,1,39.419
2491,249123,1,3.4,3.8,1,1,1,0,0,3,1,48.543
2491,249161,,,,,,,,,,1,
2492,249201,1,2.4,3.2,1,1,1,1,0,4,1,49.357
2492,249202,1,,3.2,1,1,1,0,0,3,1,39.675
2492,249203,1,,3.2,1,0,0,0,0,1,1,22.358
2492,249204,1,,3.2,1,1,0,0,0,2,1,32.812
2492,249205,1,,3.2,1,1,0,0,0,2,1,35.037
2492,249206,1,,3.2,1,1,0,0,0,2,1,37.612
2492,249207,1,,3.2,1,1,1,1,0,4,1,50.924
2492,249208,1,,3.2,1,1,0,0,0,2,1,30.384
2492,249209,1,2,3.2,1,1,0,0,0,2,1,31.861
2492,249210,1,2.8,3.2,1,1,0,0,0,2,1,33.05
2492,249211,1,,3.2,1,1,0,0,0,2,1,31.102
2492,249212,1,,3.2,1,1,1,0,0,3,1,44.77
2492,249214,1,2,3.2,1,1,0,0,0,2,1,32.003
2492,249215,1,,3.2,1,1,0,0,0,2,1,33.261
2492,249216,1,,3.2,1,1,1,0,0,3,1,45.879
2492,249217,1,2,3.2,1,1,0,0,0,2,1,36.34
2492,249218,1,,3.2,1,0,0,0,0,1,1,29.735
2492,249219,1,,3.2,1,1,1,1,1,5,1,65.579
2492,249220,1,2.2,3.2,1,1,0,0,0,2,1,34.286
2492,249221,1,3.5,3.2,1,1,0,0,0,2,1,31.427
2492,249222,1,3.8,3.2,1,1,1,0,0,3,1,48.823
2492,249223,1,3.333333333,3.2,1,1,0,0,0,2,1,37.402
2492,249224,1,,3.2,0,0,0,0,0,0,1,17.949
2501,250103,1,2,,1,1,1,0,0,3,1,41.83
2501,250104,1,,,1,1,1,0,0,3,1,38.221
2501,250105,,,,,,,,,,1,
2501,250106,1,,,1,1,1,0,0,3,1,41.453
2501,250107,1,,,0,0,0,0,0,0,1,18.056
2501,250108,1,,,1,1,0,0,0,2,1,37.316
2501,250109,1,,,0,0,0,0,0,0,1,16.763
2501,250110,1,2.8,,1,0,0,0,0,1,1,26.291
2501,250111,1,2,,1,1,0,0,0,2,1,36.146
2501,250112,1,3,,1,1,1,0,0,3,1,42.315
2501,250113,1,1.6,,0,0,0,0,0,0,1,18.627
2501,250114,1,,,0,0,0,0,0,0,1,16.294
2501,250115,1,1.8,,0,0,0,0,0,0,1,17.953
2501,250116,1,2.6,,1,0,0,0,0,1,1,22.437
2501,250117,1,,,1,1,0,0,0,2,1,37.577
2501,250118,1,,,1,0,0,0,0,1,1,29.232
2501,250119,1,,,1,1,0,0,0,2,1,31.418
2502,250201,1,2,2.8,1,0,0,0,0,1,1,24.111
2502,250202,1,,2.8,0,0,0,0,0,0,1,16.608
2502,250203,1,,2.8,1,1,0,0,0,2,1,33.913
2502,250204,1,,2.8,0,0,0,0,0,0,1,19.03
2502,250205,1,3,2.8,1,0,0,0,0,1,1,28.859
2502,250206,1,,2.8,1,0,0,0,0,1,1,18.999
2502,250208,1,2.4,2.8,0,0,0,0,0,0,1,17.984
2502,250209,1,2,2.8,1,0,0,0,0,1,1,22.168
2502,250210,1,,2.8,1,1,1,1,0,4,1,52.622
2502,250211,1,,2.8,1,1,0,0,0,2,1,35.775
2502,250212,1,4,2.8,1,1,1,1,0,4,1,55.667
2502,250213,1,,2.8,1,1,0,0,0,2,1,32.999
2502,250214,1,,2.8,1,1,0,0,0,2,1,35.941
2502,250215,1,,2.8,0,0,0,0,0,0,1,16.721
2502,250216,1,,2.8,0,0,0,0,0,0,1,17.019
2502,250217,1,,2.8,1,1,1,0,0,3,1,39.894
2502,250218,1,,2.8,1,1,1,0,0,3,1,45.682
2503,250301,0,1,3.4,1,1,0,0,0,2,1,33.746
2503,250302,1,4,3.4,1,1,1,1,0,4,1,50.258
2503,250303,1,2.2,3.4,1,1,1,1,0,4,1,56.189
2503,250304,1,2.2,3.4,1,0,0,0,0,1,1,26.648
2503,250305,1,2.8,3.4,1,1,1,0,0,3,1,39.836
2503,250307,1,4,3.4,1,1,1,0,0,3,1,45.502
2503,250308,1,2,3.4,1,1,1,0,0,3,1,46.283
2503,250309,1,1,3.4,1,1,0,0,0,2,1,32.391
2503,250310,1,1.8,3.4,1,1,1,0,0,3,1,38.93
2503,250311,1,,3.4,1,1,0,0,0,2,1,30.795
2503,250312,1,2.6,3.4,1,1,1,1,0,4,1,49.149
2503,250313,1,3.6,3.4,1,1,1,1,0,4,1,56.406
2503,250316,1,2.8,3.4,0,0,0,0,0,0,1,13.967
2503,250317,1,,3.4,1,1,1,0,0,3,1,39.787
2503,250318,1,2,3.4,1,1,0,0,0,2,1,32.965
2503,250319,1,1,3.4,1,0,0,0,0,1,1,19.009
2503,250320,1,2,3.4,1,1,0,0,0,2,1,37.232
2503,250321,1,2.6,3.4,1,1,1,0,0,3,1,44.405
2503,250322,1,,3.4,1,1,1,0,0,3,1,48.405
2503,250323,1,1.4,3.4,1,1,0,0,0,2,1,33.384
2503,250324,1,3.2,3.4,1,1,1,0,0,3,1,43.681
2503,250325,1,1.6,3.4,1,1,1,0,0,3,1,48.493
2503,250326,1,4,3.4,1,1,1,0,0,3,1,43.417
2503,250327,1,4,3.4,1,1,1,1,0,4,1,55.344
2503,250328,1,1.2,3.4,1,0,0,0,0,1,1,22.168
2503,250329,1,,3.4,1,1,0,0,0,2,1,33.377
2503,250331,1,2.4,3.4,1,1,1,1,0,4,1,50.794
2511,251101,1,,4.2,1,0,0,0,0,1,1,22.952
2511,251105,,,4.2,1,1,0,0,0,2,1,31.971
2511,251107,1,,4.2,1,1,0,0,0,2,1,36.154
2511,251109,1,,4.2,1,0,0,0,0,1,1,27.53
2511,251111,,,4.2,1,1,0,0,0,2,1,30.712
2511,251113,0,,4.2,1,1,0,0,0,2,1,35.513
2511,251115,1,,4.2,1,1,1,1,0,4,1,55.001
2511,251116,,,4.2,1,1,0,0,0,2,1,38.218
2511,251118,0,2.2,4.2,1,1,1,0,0,3,1,40.029
2511,251119,1,4,4.2,1,1,1,0,0,3,1,45.487
2511,251120,0,,4.2,1,0,0,0,0,1,1,24.589
2511,251124,1,,4.2,1,1,1,0,0,3,1,44.897
2511,251125,0,,4.2,1,1,0,0,0,2,1,30.995
2511,251126,1,,4.2,1,1,1,0,0,3,1,47.742
2511,251129,1,,4.2,1,0,0,0,0,1,1,27.117
2511,251130,1,,4.2,1,0,0,0,0,1,1,29.374
2511,251131,1,3.2,4.2,1,1,1,0,0,3,1,47.384
2511,251132,1,,4.2,1,1,0,0,0,2,1,32.647
2511,251133,1,,4.2,1,1,0,0,0,2,1,34.677
2511,251161,,,,,,,,,,1,
2512,251201,1,2.2,4.6,1,0,0,0,0,1,1,30.175
2512,251202,1,4,4.6,1,1,1,0,0,3,1,47.272
2512,251203,1,1.6,4.6,1,1,1,0,0,3,1,44.492
2512,251204,1,1.8,4.6,1,1,1,0,0,3,1,38.738
2512,251205,1,4,4.6,1,1,1,1,0,4,1,53.93
2512,251206,1,1.6,4.6,1,0,0,0,0,1,1,28.374
2512,251207,1,2,4.6,1,1,0,0,0,2,1,31.046
2512,251208,1,2,4.6,1,1,1,1,0,4,1,53.509
2512,251209,1,1,4.6,1,0,0,0,0,1,1,24.321
2512,251210,1,2.2,4.6,1,0,0,0,0,1,1,30.372
2512,251211,0,3.8,4.6,1,0,0,0,0,1,1,25.477
2512,251212,1,,4.6,1,1,1,1,0,4,1,54.65
2512,251213,1,4,4.6,1,1,1,1,0,4,1,49.643
2512,251214,1,2.2,4.6,1,1,0,0,0,2,1,35.168
2512,251215,1,3,4.6,1,1,1,0,0,3,1,39.578
2512,251216,0,3,4.6,1,1,1,0,0,3,1,39.148
2512,251217,1,2.8,4.6,1,1,0,0,0,2,1,31.146
2512,251218,1,2.6,4.6,1,1,1,0,0,3,1,46.225
2512,251219,1,1.333333333,4.6,1,1,0,0,0,2,1,32.181
2512,251220,1,2.6,4.6,1,1,1,0,0,3,1,45.87
2512,251221,1,1.4,4.6,1,1,0,0,0,2,1,34.509
2512,251222,1,1.6,4.6,1,1,0,0,0,2,1,32.137
2512,251223,1,,4.6,1,1,1,1,0,4,1,56.895
2512,251224,1,3,4.6,1,1,1,0,0,3,1,48.956
2512,251225,1,2,4.6,1,1,0,0,0,2,1,33.686
2512,251226,,,4.6,1,1,1,0,0,3,1,47.07
2512,251227,1,3,4.6,1,1,0,0,0,2,1,37.862
2512,251228,1,3.2,4.6,1,1,1,0,0,3,1,49.222
2521,252101,,,4.6,1,1,0,0,0,2,1,35.618
2521,252102,1,3,4.6,1,0,0,0,0,1,1,25.35
2521,252103,1,3.4,4.6,1,1,1,1,0,4,1,51.907
2521,252104,0,2.4,4.6,1,0,0,0,0,1,1,24.523
2521,252105,1,1,4.6,1,0,0,0,0,1,1,26.666
2521,252106,1,2.8,4.6,1,1,1,1,0,4,1,49.166
2521,252107,1,2,4.6,1,1,1,0,0,3,1,48.099
2521,252108,1,2.8,4.6,1,1,1,0,0,3,1,48.937
2521,252109,0,3.2,4.6,1,1,0,0,0,2,1,38.061
2521,252110,1,2,4.6,1,1,1,1,0,4,1,52.665
2521,252111,0,3.2,4.6,1,1,1,1,0,4,1,56.854
2521,252112,1,2.2,4.6,1,1,1,1,0,4,1,59.241
2521,252113,1,2,4.6,1,1,0,0,0,2,1,36.192
2521,252115,1,2,4.6,1,1,1,1,0,4,1,51.036
2521,252116,1,2,4.6,1,1,1,0,0,3,1,47.927
2521,252117,1,3,4.6,1,1,1,1,0,4,1,59.292
2521,252118,1,2.8,4.6,1,1,1,1,0,4,1,55.421
2521,252119,1,2,4.6,1,1,1,1,0,4,1,49.934
2521,252161,,,,,,,,,,1,
2521,252162,,,,,,,,,,1,
2522,252201,1,4,4,1,1,1,1,0,4,1,51.641
2522,252202,1,2.4,4,1,0,0,0,0,1,1,26.419
2522,252204,1,2.6,4,1,1,0,0,0,2,1,33.058
2522,252205,1,3,4,1,1,1,1,0,4,1,53.09
2522,252206,1,1.6,4,1,1,1,0,0,3,1,42.171
2522,252207,1,1.6,4,1,1,1,0,0,3,1,39.234
2522,252208,1,3,4,1,1,1,1,0,4,1,50.006
2522,252210,1,2.6,4,1,0,0,0,0,1,1,26.63
2522,252211,1,3.4,4,1,1,0,0,0,2,1,34.732
2522,252212,1,2.2,4,0,0,0,0,0,0,1,15.259
2522,252213,1,4,4,1,0,0,0,0,1,1,18.158
2522,252214,1,2.6,4,1,1,1,0,0,3,1,43.549
2522,252215,1,4,4,1,1,1,1,0,4,1,55.439
2522,252216,1,3.6,4,1,1,0,0,0,2,1,37.045
2522,252217,1,2.8,4,1,1,0,0,0,2,1,31.669
2522,252218,0,4,4,1,1,1,1,0,4,1,59.535
2522,252219,1,2.4,4,1,0,0,0,0,1,1,27.286
2522,252220,1,1.6,4,1,1,0,0,0,2,1,30.802
2522,252221,1,1.8,4,1,1,1,0,0,3,1,42.461
2522,252222,0,2,4,1,1,0,0,0,2,1,32.46
2522,252224,1,1.8,4,1,1,0,0,0,2,1,32.976
